,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
3832,3,1,3,1,0,0,1,1,1,1,5,3,0,2,2,1,1,3,0,1,2
3835,3,2,1,1,0,1,0,1,1,1,1,0,0,3,2,2,1,2,2,1,2
3841,4,2,3,2,0,1,1,1,1,1,0,0,1,3,2,2,4,2,2,1,1
3842,3,2,1,3,0,0,1,1,1,1,3,1,0,2,2,1,4,2,2,1,1
3843,2,2,2,2,0,1,1,1,1,1,0,0,1,1,2,0,1,3,3,1,2
3844,3,2,2,2,0,1,1,1,1,1,0,0,1,4,2,2,4,3,2,1,2
3846,3,2,2,2,0,0,1,1,1,1,0,0,1,2,2,4,3,2,2,1,1
3847,4,2,2,2,0,1,1,1,1,1,3,0,1,1,2,2,1,3,2,1,2
3848,3,1,2,2,0,0,1,1,1,1,4,1,0,2,2,4,3,3,3,1,2
3849,4,2,2,2,0,0,1,1,1,1,4,1,0,4,2,3,2,2,2,1,1
3850,3,1,1,1,1,0,0,1,1,1,4,0,1,3,2,2,1,2,3,1,1
3851,3,2,2,2,0,0,1,1,1,1,2,2,1,2,1,4,2,3,3,1,2
3854,4,2,1,1,1,0,1,1,1,1,1,0,2,3,2,2,4,2,2,1,2
3855,3,2,2,1,0,0,0,1,1,1,3,0,0,2,1,5,1,3,2,1,2
3856,4,2,1,3,0,0,1,1,1,1,3,0,0,3,2,4,4,2,2,1,1
3857,3,1,2,3,0,0,1,1,1,1,4,0,0,3,2,6,3,2,3,1,1
3858,3,2,1,1,0,0,1,1,1,1,3,1,0,3,2,3,1,3,3,1,2
3860,3,2,3,3,0,0,0,1,1,1,2,3,0,4,2,2,4,2,2,1,2
3862,3,2,3,3,2,1,1,1,1,1,2,0,3,4,2,6,1,1,1,1,2
3867,4,1,3,3,0,0,0,1,1,1,5,0,0,3,2,6,1,2,2,1,2
3868,3,1,3,3,0,0,0,1,1,1,3,1,1,4,2,1,4,2,1,1,2
3870,2,2,3,3,0,0,1,1,1,1,3,1,0,3,0,0,2,2,0,1,2
3873,2,2,3,3,0,0,1,1,1,1,2,0,0,3,2,1,1,2,1,1,1
3875,2,2,3,3,0,1,0,1,1,1,2,1,0,3,2,1,1,2,1,1,2
3884,3,1,3,1,2,0,0,1,1,1,4,0,0,4,2,5,1,3,1,1,2
3885,4,2,3,3,1,1,1,1,1,1,1,2,0,3,2,3,3,3,2,1,2
3886,3,2,2,2,2,0,0,1,1,1,2,0,0,3,2,0,3,3,1,1,2
3887,2,1,3,1,0,0,1,1,1,1,4,1,0,4,2,5,1,3,3,1,2
3892,2,1,2,2,0,0,1,1,1,1,5,1,0,2,2,3,1,3,0,1,2
3893,3,2,3,1,0,0,1,1,1,1,3,1,1,3,2,2,4,3,2,1,2
3894,2,2,2,2,0,1,1,1,1,1,1,1,0,3,0,0,2,2,2,1,1
3895,4,1,1,1,0,0,1,1,1,1,2,0,0,3,2,3,2,2,2,1,2
3896,2,2,3,1,1,0,1,1,1,1,2,0,0,3,0,0,3,2,0,1,1
3899,2,1,2,2,0,0,1,1,1,1,4,0,0,3,2,5,3,2,2,1,2
3900,3,2,3,2,0,0,1,1,1,1,2,0,1,3,1,4,1,2,2,1,2
3902,3,2,1,1,0,0,1,1,1,1,4,0,0,3,2,5,1,3,3,1,2
3903,3,1,1,2,0,0,1,1,1,1,4,1,1,2,2,3,4,2,0,1,2
3906,4,1,1,1,2,1,1,1,1,1,2,0,0,3,2,6,4,3,2,1,2
3908,4,1,1,1,1,1,1,1,1,1,1,1,0,3,2,2,4,2,2,1,2
3909,4,1,3,3,0,1,0,1,1,1,0,0,0,4,2,2,1,1,1,1,2
3910,3,2,3,2,0,1,0,1,1,1,3,0,1,3,2,1,4,1,1,1,2
3911,3,2,3,3,0,1,1,1,1,1,1,1,1,2,2,0,4,2,1,1,2
3912,4,2,3,3,0,1,0,1,1,1,0,0,3,4,2,1,1,1,1,1,2
3913,3,1,3,3,0,0,0,1,1,1,3,3,3,4,2,1,4,2,1,1,2
3915,3,1,3,3,0,0,0,1,1,1,4,0,0,4,2,1,4,2,1,1,2
3916,4,1,3,3,0,1,0,1,1,1,3,2,2,3,2,1,1,1,0,1,2
3917,3,1,3,3,0,1,0,1,1,1,3,1,0,4,2,1,4,3,1,1,2
3921,3,1,3,1,0,1,0,1,1,1,3,0,0,3,0,0,4,2,2,1,2
3923,4,1,3,2,0,0,1,1,1,1,3,0,5,4,2,2,3,2,1,1,2
3925,3,2,3,3,0,1,0,1,1,1,2,3,0,4,2,0,4,2,1,1,2
3927,3,2,3,2,2,0,1,1,1,1,0,1,1,3,2,2,3,2,1,1,2
3931,4,2,2,2,0,1,1,1,1,1,1,0,0,4,2,2,1,2,2,1,2
3932,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,3,3,3,2,1,1
3933,3,1,3,2,0,1,1,1,1,1,0,1,0,2,2,3,3,3,2,1,1
3934,3,2,2,1,0,0,1,1,1,1,3,0,0,3,2,0,4,2,0,2,1
3935,3,2,3,3,0,1,0,1,1,1,3,0,0,4,2,2,4,2,1,1,2
3936,3,2,3,3,0,1,0,1,1,1,3,0,4,4,2,0,4,1,1,1,1
3937,3,2,3,3,2,0,0,1,1,1,2,1,1,3,2,1,4,3,1,1,1
3940,3,1,1,1,0,0,0,1,1,1,4,1,0,4,2,3,2,2,2,1,2
3941,3,1,2,2,0,0,1,1,1,1,4,1,0,3,2,2,3,2,2,1,2
3944,3,2,1,1,1,1,1,0,1,1,4,0,0,4,2,3,2,3,2,1,2
3945,3,1,1,1,1,0,1,1,1,1,4,0,0,4,2,0,3,2,2,1,2
3946,4,1,3,3,0,1,0,1,1,1,4,0,0,3,2,6,1,2,1,1,2
3947,3,2,3,3,0,1,0,1,1,1,0,1,2,3,2,2,4,2,1,1,1
3948,4,2,3,3,0,1,0,1,1,1,3,0,0,4,0,0,4,2,1,1,2
3949,3,2,3,3,0,1,0,1,1,1,0,0,1,4,2,2,1,1,1,1,1
3951,4,1,3,3,0,0,1,1,1,1,4,2,2,4,2,2,4,2,1,1,2
3952,1,2,3,3,0,1,0,1,1,1,3,1,0,3,2,1,4,2,1,1,1
3953,3,2,3,3,1,1,0,1,1,1,3,4,1,4,2,2,4,1,1,1,1
3954,1,1,3,3,1,0,0,1,1,1,0,1,0,4,2,2,4,2,1,1,2
3955,1,2,3,3,0,1,0,1,1,1,0,1,1,4,2,6,0,2,1,1,0
3959,3,2,3,3,0,1,0,1,1,1,3,0,0,4,2,2,4,2,0,1,2
3962,1,2,3,3,0,1,0,1,1,1,0,0,0,4,0,0,1,2,0,1,1
3963,4,2,3,2,0,0,1,1,1,1,3,1,0,4,2,2,4,2,1,1,2
3964,3,2,3,3,0,0,0,1,1,1,2,0,1,2,2,1,4,2,1,1,2
3967,3,1,3,3,0,0,0,1,1,1,4,0,1,4,0,0,4,2,0,1,2
3970,2,2,3,3,0,1,0,1,1,1,3,0,5,0,2,2,4,2,2,1,2
3971,1,2,3,3,0,1,0,1,1,1,2,2,0,2,2,5,4,3,3,1,1
3974,2,2,3,2,0,0,0,1,1,1,2,1,1,2,2,1,4,2,0,1,2
3976,3,2,3,2,0,1,0,1,1,1,0,1,1,4,2,3,4,2,2,1,2
3978,3,2,3,3,0,1,1,1,1,1,0,0,2,4,2,1,4,2,0,1,1
3979,1,2,3,3,0,1,1,1,1,1,1,2,2,3,2,2,1,2,1,1,1
3987,4,2,3,3,0,0,1,1,1,1,3,0,1,3,2,0,2,2,1,1,1
3988,3,2,3,3,2,0,0,1,1,1,4,0,0,3,1,5,1,3,3,1,2
3991,2,2,3,3,0,1,1,1,1,1,1,2,0,4,2,1,4,2,0,1,2
4000,3,1,3,3,0,1,1,1,1,1,0,0,0,4,0,0,3,2,1,1,2
4002,3,2,3,2,0,0,1,1,1,1,4,0,0,2,0,0,0,2,2,1,2
4003,1,2,3,2,0,0,1,1,1,1,3,0,0,4,2,2,4,2,2,1,2
4006,4,1,3,1,0,0,1,1,1,1,5,1,0,3,2,6,3,3,2,1,2
4007,1,2,2,2,0,0,1,1,1,1,4,0,2,3,2,2,4,2,2,1,1
4010,1,2,2,2,2,0,1,1,1,1,4,0,0,3,2,2,3,3,1,1,2
4011,1,2,2,3,1,0,1,1,1,1,4,0,1,2,2,3,2,2,2,1,2
4013,1,2,2,2,0,0,1,0,1,1,0,0,0,4,2,3,2,3,2,1,2
4014,3,2,1,1,0,0,1,1,1,1,5,0,0,4,1,4,1,3,2,1,2
4019,1,2,2,2,0,0,1,1,1,1,0,0,0,2,2,6,1,2,0,1,2
4020,3,1,3,2,0,0,1,1,1,1,0,3,0,3,2,4,1,2,1,1,2
4021,1,1,2,2,0,0,1,1,1,1,4,0,0,2,2,2,4,3,2,1,2
4024,1,1,1,1,0,0,1,1,1,1,4,1,1,3,2,1,2,3,2,1,2
4026,2,1,1,1,0,0,0,1,1,1,4,1,0,3,2,3,1,2,0,1,2
4028,3,2,2,2,0,0,1,1,1,1,0,0,1,4,0,0,1,2,0,1,2
4030,3,2,3,2,0,0,1,1,1,1,4,1,0,2,2,1,2,3,3,1,2
4031,4,1,1,1,0,0,1,1,1,1,4,0,1,3,2,6,1,2,2,1,2
4032,2,2,2,2,0,1,1,1,1,1,1,3,0,3,2,2,4,3,2,1,2
4033,1,2,2,2,0,1,1,1,1,1,0,0,0,3,2,3,2,3,2,1,1
4034,1,1,1,1,0,0,1,1,1,1,3,0,0,4,2,1,2,2,2,1,2
4037,1,1,3,1,1,0,0,1,1,1,4,0,0,3,2,6,2,3,3,1,1
4038,1,1,3,1,0,0,0,1,1,1,0,2,0,4,2,2,4,3,2,1,2
4039,2,1,2,2,0,0,1,1,1,1,4,2,0,1,2,3,1,2,2,1,2
4040,1,1,1,1,0,0,1,1,1,1,3,0,0,2,2,3,3,3,3,1,2
4041,1,1,1,1,0,0,1,1,1,1,4,0,1,2,2,1,3,3,2,3,1
4042,2,2,1,1,0,1,1,1,1,1,2,1,1,2,0,0,3,2,3,1,2
4044,3,2,2,2,0,0,1,1,1,1,0,2,0,3,2,6,2,3,2,1,2
4045,4,2,3,1,0,1,1,1,1,1,1,0,0,3,0,0,3,2,2,1,1
4046,4,2,3,3,0,1,0,1,1,1,3,2,1,4,2,2,2,1,0,1,2
4047,3,2,3,3,0,1,0,1,1,1,3,0,2,3,2,0,1,1,0,1,2
4049,3,2,3,3,0,1,1,1,1,1,2,0,1,2,0,0,1,1,1,1,2
4052,3,2,3,3,0,1,0,1,1,1,0,1,0,3,0,0,2,2,0,1,2
4053,2,2,3,3,0,1,0,1,1,1,3,1,0,2,0,0,4,2,0,1,2
4058,2,2,3,2,0,1,0,1,1,1,2,1,3,2,2,5,1,2,2,1,1
4062,2,1,3,3,0,1,0,1,1,1,0,0,1,2,2,5,1,3,3,1,2
4063,3,2,3,3,0,1,0,1,1,1,3,0,0,3,2,0,1,2,3,1,2
4064,3,1,3,3,0,1,0,1,1,1,3,2,0,3,2,2,4,2,0,1,2
4065,3,2,3,3,0,1,0,1,1,1,0,1,3,2,2,4,3,2,2,1,2
4066,4,1,2,3,1,0,0,1,1,1,3,0,0,3,2,2,4,2,1,1,2
4068,1,1,3,3,0,1,0,1,1,1,3,2,0,2,2,2,1,3,3,1,2
4070,3,2,3,3,0,1,0,1,1,1,3,0,1,3,2,6,2,2,2,1,2
4073,3,1,3,3,0,1,0,1,1,1,3,0,0,3,0,0,1,2,0,2,2
4074,3,1,3,3,1,1,0,1,0,1,4,0,0,2,2,2,2,2,1,1,2
4075,2,2,3,3,0,0,0,1,1,1,3,0,1,2,0,0,3,3,2,1,2
4082,4,2,3,2,1,1,0,1,1,1,1,0,1,3,2,2,2,2,0,1,2
4084,1,2,1,1,0,0,1,1,1,1,3,0,0,3,2,0,1,3,2,1,1
4085,1,1,3,3,0,0,1,1,1,1,4,2,0,3,2,6,4,2,1,1,2
4087,3,2,2,2,0,0,1,1,1,1,2,0,1,2,2,4,2,3,2,1,1
4088,3,2,3,3,0,0,1,1,1,1,3,0,0,3,2,1,4,2,2,1,1
4091,3,2,3,1,0,1,1,1,1,1,3,0,0,2,2,3,1,3,2,1,2
4092,1,1,2,2,0,0,1,1,1,1,3,0,0,4,2,2,4,3,2,1,2
4093,3,2,3,1,0,0,1,1,1,1,3,2,1,3,2,0,3,2,0,1,2
4096,2,1,3,2,1,0,1,1,1,1,5,1,0,3,2,2,2,2,0,1,2
4100,1,1,2,2,0,0,1,1,1,1,4,1,0,2,2,6,2,3,2,1,2
4101,1,2,3,3,0,0,1,1,1,1,3,0,1,3,2,5,2,2,0,1,1
4105,1,1,3,2,0,0,1,1,1,1,5,0,0,3,2,3,2,3,2,1,2
4106,3,2,2,2,1,0,1,1,1,0,4,1,0,3,2,5,4,3,2,1,2
4108,1,1,2,2,0,0,1,1,1,1,5,0,0,3,2,6,1,3,2,1,2
4109,1,1,3,3,0,1,1,1,1,1,3,0,0,3,2,2,2,2,2,1,2
4110,1,2,2,3,0,1,1,1,1,1,1,0,1,3,2,6,4,3,2,1,2
4114,4,1,1,2,0,0,1,1,1,1,3,0,0,3,2,0,0,3,1,1,2
4115,1,2,2,2,0,1,1,1,1,1,2,1,0,3,2,3,1,3,2,1,1
4117,3,1,3,2,0,0,1,1,1,1,4,1,1,3,0,0,3,3,2,1,2
4119,3,2,3,2,0,1,1,1,1,1,1,0,1,3,2,5,2,2,0,1,2
4122,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,5,3,0,2,1,1
4123,3,1,3,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,3,1,2
4125,1,2,2,1,0,0,1,1,1,1,4,0,0,2,1,2,1,3,2,1,1
4128,1,1,2,2,0,0,1,1,1,1,4,0,0,3,2,0,2,3,2,1,2
4129,3,2,2,2,0,1,1,1,1,1,1,0,1,2,2,3,4,3,0,1,2
4130,1,2,1,1,0,0,1,1,1,1,4,0,0,2,2,2,4,3,2,1,2
4132,3,2,2,2,0,0,1,1,1,1,2,0,1,2,2,0,2,2,2,1,2
4138,3,1,2,2,5,0,1,1,1,1,4,1,0,1,2,3,2,3,3,1,2
4140,1,1,2,1,1,1,1,1,1,1,2,2,0,3,2,5,2,3,2,1,1
4141,1,2,1,1,0,1,1,1,1,1,0,1,0,3,2,3,1,3,2,3,0
4142,2,2,2,2,2,1,1,1,1,1,1,0,0,2,2,4,2,3,3,3,2
4143,3,2,3,3,0,1,0,1,1,1,3,4,0,3,2,0,4,1,0,1,2
4144,3,2,3,3,0,1,0,1,1,1,1,0,1,2,2,1,4,2,2,1,2
4145,3,2,3,3,0,1,0,1,1,1,0,0,1,3,2,0,4,1,0,1,2
4148,3,2,3,3,0,1,0,1,1,1,2,0,0,1,2,0,1,2,1,1,2
4149,3,2,3,3,0,1,0,1,1,1,2,0,0,4,2,3,1,2,0,1,2
4151,3,1,3,3,1,0,0,1,1,1,2,0,1,4,2,2,3,1,1,1,2
4152,3,2,3,3,0,1,0,1,1,1,0,1,0,3,2,2,1,2,1,1,2
4154,2,1,3,3,0,1,0,1,1,1,3,3,0,3,0,0,4,2,1,1,2
4155,3,2,3,3,1,1,0,1,1,1,2,0,1,3,2,4,1,2,0,1,2
4156,3,2,3,3,0,1,0,1,1,1,3,0,2,4,2,1,4,2,1,1,2
4157,3,2,3,3,0,1,0,1,1,1,2,3,0,4,2,1,4,1,0,1,1
4158,3,1,3,3,0,1,0,1,1,1,2,1,2,3,2,1,4,2,0,1,2
4159,2,2,3,3,0,1,0,1,1,1,0,3,0,3,2,1,4,2,0,1,1
4160,3,1,3,3,0,1,1,1,1,1,0,0,0,2,0,0,1,2,0,1,2
4161,3,2,3,3,0,1,0,1,1,1,2,0,2,3,0,0,3,2,1,1,2
4162,2,2,3,3,0,1,0,1,1,1,3,2,0,2,0,0,3,2,0,1,2
4163,2,2,3,3,0,0,1,1,1,1,3,0,2,2,2,0,1,2,0,2,1
4164,3,2,3,3,0,1,0,1,1,1,4,1,0,3,2,2,4,2,0,1,1
4166,3,1,3,3,0,0,0,1,1,1,3,1,0,4,2,1,4,2,1,1,2
4168,3,2,3,3,0,1,0,1,1,1,3,1,0,3,2,2,1,2,2,1,2
4172,3,2,3,3,0,0,0,1,1,1,5,1,0,2,0,0,4,3,0,1,2
4174,3,2,3,3,0,1,0,1,1,1,2,1,0,3,2,6,1,2,0,1,2
4176,3,1,3,3,0,0,0,1,1,1,5,0,1,2,2,0,4,2,1,1,2
4177,3,2,3,3,0,1,0,1,1,1,0,0,1,1,2,3,1,3,3,1,1
4178,2,1,3,3,0,1,0,1,1,1,3,0,0,2,0,0,2,3,0,1,2
4180,3,1,3,3,0,0,0,1,1,0,4,0,1,3,2,1,4,3,2,1,1
4183,3,1,3,3,0,1,0,1,1,1,2,0,0,3,2,1,4,2,0,1,2
4184,3,1,3,3,0,0,1,1,1,1,0,0,0,3,0,0,2,2,0,1,2
4186,3,2,3,3,0,0,0,1,1,1,3,0,0,2,2,2,4,2,1,1,2
4193,3,2,2,2,0,0,0,1,1,1,2,0,1,3,2,2,4,2,0,1,2
4194,2,2,3,3,0,0,1,1,1,1,3,0,1,2,2,2,4,3,3,1,2
4198,3,2,3,1,0,0,1,1,1,1,3,0,1,2,2,2,2,2,2,1,2
4202,3,2,1,3,0,0,1,1,1,1,5,0,0,3,2,5,3,2,2,1,2
4203,3,1,3,2,0,0,1,1,1,1,0,0,0,3,2,1,1,3,2,1,1
4205,3,2,1,1,0,0,0,1,1,1,0,0,0,3,2,2,3,2,2,1,2
4206,3,1,2,2,0,0,1,1,1,1,5,1,1,2,2,6,1,3,2,1,2
4207,3,2,2,2,0,0,0,1,1,1,0,1,0,2,2,2,1,2,0,1,2
4209,3,1,3,2,0,0,1,1,1,1,4,0,0,2,2,0,2,2,2,1,2
4210,3,1,2,2,0,0,1,1,1,1,0,0,0,3,2,2,3,2,2,1,2
4211,3,2,1,1,0,1,1,1,1,1,0,2,0,2,2,3,1,2,2,1,2
4213,3,2,2,2,0,0,1,1,1,1,2,1,0,2,2,2,4,2,0,1,2
4214,3,1,1,1,0,0,1,1,1,1,3,0,2,4,2,5,3,2,2,1,1
4215,3,2,2,2,0,1,1,1,1,1,2,0,0,2,0,0,3,3,0,1,2
4216,3,2,1,3,0,1,1,1,1,1,3,0,1,2,2,2,3,2,3,1,2
4218,2,2,3,3,0,1,0,1,1,1,2,0,0,3,2,2,4,2,1,1,2
4220,3,1,3,3,0,1,0,1,1,1,4,1,1,3,2,1,1,2,1,1,2
4223,4,2,3,3,0,0,0,1,1,1,3,0,1,4,2,2,1,3,1,1,2
4224,4,1,3,3,0,1,0,1,0,1,2,1,2,4,2,2,4,2,1,1,2
4225,4,2,3,3,0,0,0,1,1,1,3,2,1,4,2,2,4,2,1,1,1
4228,2,2,3,1,0,1,0,1,1,1,0,0,1,3,2,6,4,3,2,1,1
4230,2,2,3,2,0,0,0,1,1,1,2,3,0,3,2,2,2,2,1,1,2
4231,4,1,3,3,0,0,1,1,1,1,4,0,1,3,2,2,4,2,1,1,2
4233,2,2,2,2,0,0,0,1,1,1,4,2,0,3,2,2,4,3,0,1,2
4234,4,2,2,2,0,1,1,1,1,1,2,0,2,4,2,2,2,2,1,1,2
4235,2,2,3,3,2,0,1,1,1,1,4,0,1,3,0,0,4,3,0,1,1
4238,2,1,3,2,0,0,1,1,1,1,4,0,0,3,2,3,1,2,0,1,2
4241,2,1,3,1,1,0,0,1,1,1,5,0,1,3,2,2,4,3,2,1,2
4243,2,2,3,2,1,0,1,1,1,1,3,0,0,3,2,2,3,3,2,1,1
4244,4,2,2,2,1,0,1,1,1,1,3,0,1,3,2,2,3,2,2,1,1
4246,2,2,3,1,0,0,1,1,1,1,2,0,0,3,0,0,2,2,0,2,1
4249,3,1,3,1,0,0,1,1,1,1,5,1,0,3,0,0,3,2,0,1,2
4250,2,2,2,1,0,0,1,1,1,1,3,0,0,1,2,0,3,2,0,1,2
4251,2,1,3,2,0,0,1,1,1,1,4,2,1,3,0,0,4,3,0,1,2
4252,2,1,1,1,1,0,1,1,1,1,3,0,1,3,2,2,4,3,3,1,2
4254,3,1,1,2,1,0,1,1,1,1,2,0,1,3,2,0,1,2,2,2,2
4255,3,1,2,1,0,0,1,1,1,1,4,0,0,3,2,2,2,2,2,1,2
4258,2,2,1,2,0,0,1,1,1,1,3,1,0,2,2,2,3,2,2,1,2
4260,2,2,1,1,1,1,1,1,1,1,0,1,0,3,2,6,3,2,2,1,1
4262,2,2,3,3,0,1,0,1,1,1,3,1,1,3,2,2,4,1,1,1,2
4263,3,2,3,3,0,1,0,1,1,1,0,0,0,2,0,0,0,2,0,1,2
4265,4,1,3,3,0,1,0,1,1,1,3,2,0,3,2,1,4,1,1,1,2
4267,2,2,3,3,0,1,0,1,1,1,2,1,0,2,2,4,3,2,1,1,2
4269,2,2,3,2,0,1,0,1,1,1,4,0,2,2,2,2,4,2,2,1,2
4270,3,2,3,3,0,1,0,1,1,1,0,3,2,4,2,2,4,2,1,1,2
4272,4,2,3,3,0,1,0,1,1,1,2,2,1,3,2,2,4,2,1,1,2
4273,4,2,3,3,0,1,0,1,1,1,2,1,1,4,0,0,1,2,1,1,2
4277,4,2,3,3,0,0,0,1,1,1,4,1,0,4,2,2,4,2,1,1,2
4280,3,2,3,3,0,1,0,1,1,1,3,0,0,3,2,2,4,3,1,1,2
4282,4,1,1,3,0,1,0,1,1,1,3,0,0,3,2,3,4,3,1,1,2
4287,2,2,3,1,0,0,1,1,1,1,2,1,0,3,2,0,3,2,0,1,2
4289,3,1,3,1,0,0,0,1,1,1,3,0,0,3,2,2,4,2,0,2,2
4290,4,1,2,1,0,1,1,1,1,1,1,0,0,4,2,3,3,2,1,1,2
4292,3,1,3,2,2,0,1,1,1,1,5,0,1,3,2,6,4,2,2,1,2
4293,4,2,3,1,0,0,0,1,1,1,3,1,0,3,2,6,1,3,0,1,2
4298,3,2,3,3,0,0,1,1,1,1,3,0,1,3,2,3,4,2,2,1,2
4300,2,1,2,3,0,0,1,1,1,1,5,0,0,3,2,6,4,2,2,1,2
4301,3,2,2,2,1,0,1,1,1,1,2,0,1,3,2,2,4,2,2,1,2
4304,3,2,2,2,0,0,1,1,1,1,3,1,0,3,2,3,3,3,2,1,1
4305,2,2,2,2,0,0,1,1,1,1,4,0,0,3,2,2,4,3,2,1,1
4308,3,2,3,1,0,0,1,1,1,1,1,2,0,4,2,2,2,2,2,1,1
4309,3,1,1,1,0,1,1,1,1,1,1,1,0,3,2,2,4,3,3,3,2
4310,3,2,3,3,1,0,0,1,1,1,2,0,1,3,2,2,4,1,1,1,2
4312,3,2,3,3,0,1,0,1,1,1,2,0,2,3,2,1,1,2,1,1,2
4319,3,2,3,3,0,1,0,1,1,1,4,3,0,2,2,0,1,2,0,1,2
4320,3,2,3,3,1,1,0,1,1,1,3,0,1,3,0,0,4,2,2,1,2
4321,3,2,3,2,0,1,0,1,1,1,0,1,1,2,2,4,1,2,1,1,2
4323,2,1,3,2,0,1,0,1,1,1,4,0,2,2,2,1,4,2,2,1,2
4325,3,2,3,1,0,1,0,1,1,1,2,0,0,2,1,0,1,3,1,1,2
4326,2,1,3,3,0,1,1,1,1,1,3,2,0,4,2,2,1,2,0,1,2
4329,3,1,3,1,0,1,0,1,1,0,0,0,0,2,2,1,0,3,2,1,2
4330,2,2,3,1,1,1,0,1,1,1,1,0,0,2,2,6,1,3,1,1,2
4331,3,1,3,3,0,0,1,1,1,1,0,1,0,3,2,0,4,2,0,1,2
4332,3,2,3,3,0,0,0,1,1,1,2,0,0,3,2,2,2,2,1,1,2
4333,3,2,3,3,0,0,1,1,1,1,2,0,2,3,2,0,4,2,0,1,1
4334,3,1,3,1,0,0,1,1,1,1,0,0,1,2,2,6,2,3,2,1,2
4336,3,2,2,3,0,1,1,1,0,1,1,0,0,3,2,2,4,3,2,1,2
4337,2,1,3,2,0,0,1,1,1,1,0,2,0,2,2,0,0,0,0,0,0
4338,2,2,3,2,0,1,1,1,1,1,1,1,0,2,2,2,4,3,2,1,2
4340,3,2,2,2,0,0,1,1,1,1,4,0,1,2,2,3,2,3,2,1,2
4343,2,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,4,2,0,1,2
4346,3,2,1,1,0,1,1,1,1,1,2,0,0,2,2,2,4,2,2,1,2
4347,2,1,1,1,0,0,1,1,1,1,4,0,1,2,2,3,2,3,3,1,2
4349,2,1,1,1,1,0,1,1,1,1,3,0,0,2,0,0,2,3,3,3,2
4351,2,2,1,1,1,1,1,1,1,1,1,0,0,2,2,3,2,3,3,1,2
4352,3,1,1,1,0,0,1,1,0,1,2,0,0,3,2,2,4,3,2,3,2
4353,3,1,1,1,0,0,1,1,1,1,3,2,0,2,2,3,2,2,2,1,2
4354,2,1,1,1,0,1,1,1,1,1,0,0,0,3,2,0,3,3,0,3,2
4355,3,1,1,1,0,1,1,1,1,1,1,1,0,2,2,0,2,3,3,3,1
4358,3,2,3,3,0,1,0,1,1,1,2,0,3,4,2,2,4,1,1,1,2
4359,2,1,3,3,0,1,0,1,1,0,3,1,1,4,2,1,1,2,1,1,2
4361,2,2,3,3,0,1,0,1,1,1,3,1,1,4,0,0,4,2,1,1,2
4364,3,2,3,2,0,1,0,1,1,1,0,0,1,4,2,1,4,2,1,1,2
4365,4,2,3,3,0,1,0,1,1,1,4,3,1,4,2,1,1,2,1,2,1
4367,4,2,3,3,0,1,0,1,1,1,4,3,1,3,2,0,4,2,1,1,1
4369,4,2,3,1,0,0,0,1,1,1,3,1,0,4,2,2,2,2,1,1,2
4374,2,2,3,1,0,1,0,1,1,1,2,0,0,3,0,0,0,2,1,1,2
4376,3,2,2,3,0,1,0,1,1,1,0,0,1,4,2,1,4,2,1,1,2
4379,3,2,3,3,0,1,1,1,1,1,0,0,0,4,2,1,4,2,1,1,2
4381,3,1,3,1,0,0,1,1,1,1,0,0,0,4,2,6,1,2,0,1,2
4382,2,2,3,3,0,0,1,1,1,1,3,1,0,3,0,0,4,2,2,1,2
4383,3,2,3,3,1,0,0,1,1,1,0,0,1,1,2,2,1,2,2,1,2
4386,3,1,3,1,0,0,1,1,1,1,0,1,0,4,0,0,4,2,0,1,2
4388,2,2,2,2,0,0,1,1,1,1,3,0,1,2,2,3,1,2,2,1,2
4392,2,1,3,1,0,0,1,1,1,1,4,0,0,2,2,2,4,2,2,1,2
4396,4,1,2,2,0,0,1,1,1,1,4,0,0,3,2,6,1,3,3,1,2
4398,3,2,2,1,0,0,1,1,1,1,0,0,1,3,0,0,2,2,2,1,1
4399,3,2,3,1,0,0,1,1,1,1,0,0,0,3,2,0,1,2,0,1,2
4400,3,2,2,2,0,0,1,1,1,1,3,0,0,2,2,0,2,3,0,1,2
4401,3,2,1,1,0,1,1,1,1,1,0,0,0,3,2,2,1,3,2,1,2
4402,3,1,1,1,0,0,1,1,1,1,0,1,0,3,2,2,1,2,2,1,2
4404,2,1,2,2,0,0,1,1,1,1,3,0,0,2,2,1,1,3,2,3,2
4410,1,1,3,3,0,1,0,1,1,1,4,0,2,3,2,6,1,3,2,1,2
4411,4,1,3,3,0,0,0,1,1,1,3,1,1,4,2,2,4,1,1,1,2
4413,1,1,3,3,0,1,0,1,1,1,4,0,2,1,2,3,1,3,2,1,1
4415,1,1,3,3,0,1,0,1,1,1,3,0,3,2,2,4,1,2,1,1,2
4416,3,1,3,3,0,0,0,1,1,1,4,1,0,4,2,2,4,2,0,1,2
4417,3,2,3,3,0,1,0,1,1,1,2,1,0,4,0,0,4,2,1,1,2
